crashID,firstCrashType,crashType,cost,numUnits
7ec2efdc4687c97545cb47d27afbb98ccba602d9bc4dfa3839f4117f5558349a06f37775fe15f52e18cb942eef58864e5b0d25d9987e7cfd1bfad6b857303eaf,REAR END,NO INJURY / DRIVE AWAY,666,2
4bbde41d0263489c321a7ff54c460ad20e33857bc231a1594651ec0e251a940bd2cc00c4885b77553b33505ad7453c5076872fb7913abf04035808ec051b1fc6,TURNING,NO INJURY / DRIVE AWAY,1893,2
a6ef065621180d6cd42a167a09fc25394e9312376e3c90a4b3e124ab9fa0387b0c45ca184ad2271d492ee143bda391c30e7a2bb116ca2ca927147191c4aeeeff,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1321,2
fbc6f98a0126ad0620fa88d3a0809f59854aebc8e2c27333430e3ad9a7c9934c216d1bb30084c6f168983f5dec9c9e58adedce5cd3dec9de494480b053a13380,TURNING,NO INJURY / DRIVE AWAY,1112,2
4699ecba6a4bfec41905922a6b1f65451a7a9fed32a666082254a5980720b98c3114412ad4d4225062182c45307297bde5fee7f3fb5233b00094ce9be5aed17f,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,681,2
14e0ac30b7d642dcfea838628f48d995d1343b08cbd8e4efefafc986e5e512eb5ed76a2f88f7a6cb2c4285de7b20d777d625c8b9bc7a061ca20897625bd91934,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,2088,2
11ac978e47cdc40c16d25fa71636a738ac1df4c3c6ea0e03847c1ba10970f0ca858c838dd79a4d3ceef21982aa0c2683ad0b8850f7539f5284583ebdb4209a83,REAR END,NO INJURY / DRIVE AWAY,2255,2
6d8900f241d366730bb5931a42d641d76874c95e3f7a91f626295c278712d637e82dd51235d71cacf0ab3ce0a156209b46392bf53d9a482a6b07d4439485bba4,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2273,2
0ee2d3c03ba8fc2028b9e92d4695d2151590835007aeffdb0ec1ea18a4e91b953e903afe0e5e5f34475fbc8f4199e985c89ba63bcdb4024bd4d18e2b0f60363c,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,2284,2
b0536778e3ef9d4790a4f20f74c926c71d21a3401566b1c16dc8c42172bdaa03387642685e24bffd1793455b7d0911f06951670377caace2a99a3ed68602305b,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1859,2
a5a4899109436ee01c82c486c214c7a0bcb41eb80897ec571f550d6c5b6cd49f73c64b9a78eacd5392d7a76f56b7e38a2372cf90c612d604ba2bdfa3fde0c17c,REAR END,NO INJURY / DRIVE AWAY,3308,2
1ce39545b67c5c12c2b211da7b3257620962d3bf14e5e8fd6643d8a1c85e2877a953ba46fbc955feaa060975a82a6b0c878950191d5e2554c9b8c41f2faf577e,REAR END,INJURY AND / OR TOW DUE TO CRASH,4752,2
4179f48f79e53cca360f74dbb0d51f18bc9ffe3155a3e13a332f72d932a7354b93d0c7c03adea8b744a25973bf1dcb14b23fed246df6eb4d340c2e13aab282b5,PEDESTRIAN,INJURY AND / OR TOW DUE TO CRASH,121,3
6fef8705a5c9bc05fb04136803755526f6955b0845d1d9203966625a2292b28f91e4006be0f402b43f1b17d4e2754b387881303e75de3afacbcad0e0605f48dd,ANGLE,INJURY AND / OR TOW DUE TO CRASH,2101,2
7b3bd3684f79b8988baca244463df490fd4a13b6418dd40f24e8e3f270d8f04452c73f8c71cf3b8c6bf50fcf98b85e3e7eabe914e94a4c8c11d1c32f0b21cca9,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2131,2
1c200bdf88e1ac7c3fd5cdb806b111942a769e032c22446ccfac5e5858c5d92367fa84743ec31b8719a5a6e32f11da7723b219eff139f5cd6c432a467fc11c0b,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,1861,2
b44a7a0bb91c9ddaeb639b08d633b3c79b9a8ce802accba9de784c97b6a23380d8d2e2c99556ab49cf5d7aaf2176b5b261408cd4c2d714ad67c22cabc95f33ad,REAR TO SIDE,NO INJURY / DRIVE AWAY,4987,2
05112dd517fd028edb0e9abd3b019ad710bd03ec9f015e9bcd5359bc3dd48706da8438fd77bcb15ea8671ee90c3a8da411d5df189ef99ad424072a6c124d1444,PEDALCYCLIST,NO INJURY / DRIVE AWAY,507,2
6c87e117610bae85062a63a873806091dc01c595affaf6e5711e757e9e9aafdc9ffd7326269755806069acbe5a2a38acb76056afd4aaf7c824faa4a1fc74f216,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4945,2
d7ea369be3ef691a01812e3dc39ac712834d572d36e50e6682af3101578eae33fc74b6879955089ebbfde84be6e44e741f2e4150516b9ea2dd930e900af8a9e7,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,3509,2
1fb102d367b403348179a05453d9ba283213b918cdc471a0041a10acf1e2b63f5946c80d34a6795dec6884f720efd6e307a4508101a24273fa2d3c248f7f69fa,TURNING,INJURY AND / OR TOW DUE TO CRASH,3698,2
2cef7eaab50f055227e3e5522a1ebecb7c18cac6310b1082e9bffdf28fc8a17cde1c12845da477385e3502ad5a5f844c92ad42df9b20dd43710191d284988fb8,OTHER NONCOLLISION,NO INJURY / DRIVE AWAY,1119,1
bc2e71005dc1175731766c012e48371c72f8974f43d3598e68ef20dea8ccd4b23c779d4219f331d7a091d0094b5bf7da4ea387e97954dbacb8e420cf77bb3c6c,REAR END,NO INJURY / DRIVE AWAY,2768,2
de75b1b08cf79f5d7ccf31bfd99687ebf016e638405047db53426641f206fb7351aa2a6043f05503e29bf8cb9c32855f841218f96e35afb038102e94c795add1,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,3869,2
320e89d065609ddd64f1dadaff6d62c5aec844dfc2b0fa7ce4ba15da9a7e615cf915db808b7d31e6b634fe3dd77456c3faf0ff663987d031175aa7e0a5414182,REAR TO SIDE,INJURY AND / OR TOW DUE TO CRASH,3170,3
36b67c13d53027c7997e40f86618c8e61d740cf69a4ab411a1ad95646196090a337687606f79bd9411868f1a26125040db54e2b5b514aec5c3c66bacd9276027,PEDESTRIAN,NO INJURY / DRIVE AWAY,2669,2
8d7218d5a758ae44c74742b36b7a9c03686f23966c51c3ad00d0957c54554c0a8f343cf5eb69eb6c8364e3797a7105de19b484e2ab6eaedd24ebccf390f890a4,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2136,2
f9d2d724d4c52f749a2889758758a50ef9ad807fa0b97059ea03d76147ef42293431ddd638b7451c7fbb04e8c37a662c3211e55a3789a9bed4fea0d6c49e6241,REAR END,NO INJURY / DRIVE AWAY,403,2
3234b17c52996f3bd27ddfad5b222dc61ac05795d7b6c1d26ff102fc89c365dae4fe29e567142389080919717f402a5e7cc6e8b6470873a27dcd8fec509b1d91,REAR END,NO INJURY / DRIVE AWAY,2303,2
f72479b8eed0ba0fbc97849534bb53514927862615388b1276ca57edbd659b7a98941bf06c043753baa7805c4da7242ba5696118c1def3504f2e54aef3235f0c,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,2978,2
6105e6babc5291542d5399e63ff85f588db388ce6cf29fe5a6022d7f591580684efdf0688cafd9bb0eadb6b1950e2923436c374e60147de25164bbbd23762c60,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,2540,2
4603b6c8ec4f2ef3bbf8475aaf3fc1c97047ec7ba322e38e98ce4019ab6783ba79bb00d826856fed26b8a638b30493da42be8dfd474f76affd714a82ebebd319,REAR END,INJURY AND / OR TOW DUE TO CRASH,993,3
732e198938921b8b2c9e3b55b9e7d02cf28568e92def166f58eab9378704f08020114045a90295358aedef9c0278e68b825faed37edd2236b554f257b04d31e8,SIDESWIPE SAME DIRECTION,INJURY AND / OR TOW DUE TO CRASH,2158,2
e44f1a2b930999920ae4c76866e6ee04833db5cb67fee0c6e30619ab839e9ebcf70797b309864b61fe085ceae0e1020ee8516e24b1e290ebf998e4052c3ff613,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1047,2
fed00c17e9e57eab45daf709469e445c0af468ab31ad4bf5cea549e5dc7bc321b20bccc3babffb0c36239111011dde174fc6387df1e835ea91e154f4a6abb3a3,TURNING,INJURY AND / OR TOW DUE TO CRASH,2189,2
16f2f0e57601f26b0e105b1a61afe48d0c14ff07ca5bb4cfe44dc53e8a5c445b3e75df867f57e1c8934949d475eb56eed788103c72a5401b22d76cb88dfb5da5,ANGLE,INJURY AND / OR TOW DUE TO CRASH,3600,2
aac81a7bebfbc9d2cedabfafc8a7287c6155543643d3add615b81b0436b9c62d66a5063896ffb948bf2d632a3214b8a0e2d3f56ca9773aad5381623a75b13cdc,REAR END,NO INJURY / DRIVE AWAY,2939,2
8bef6381b73b658cf450f00a2db9cdbe7bb6b102176df548fa0d78af190c9bb9fbadbebda624f5317cd21d3a18a3c8391abbed368e9cbb53c2ef0013d7794cf6,REAR END,INJURY AND / OR TOW DUE TO CRASH,1705,3
dc57f5b7895afb1820031fc280c8146a900d12dacb8aafda404490474d11548d37f9857777d762b36ab66b7b3404e533507c0da9aa8eabf4d529c58d3ba3ee57,REAR END,NO INJURY / DRIVE AWAY,1168,2
a64b98f9d13b8baccd009fbb5f20d5a71ed84cd8ad0e5e4e96f0791c402c9f2e4f13b4cdb7e8895d56733bc9d8dfe4b9e2ca0f8911b68745af8e5f76d3fd735a,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,3650,3
e7fe62efc4d4ef850f7843df6e80842367029dd2721f2a482e052c71378ea02860fd53672be976ef9dfaea4b602385777a977e4f3b621b2712848231af0964de,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,804,2
8f6c4a4ab6ebc9c16ffe7565ddc22b74c426b62cd9769f2a9bd15746c53da7feb8fcc55ca1fffaf21ba7949d6386cb9f7d8c6ccc912a3719cdda4aa2b48ecada,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4467,2
45c17ef3d84d961383acacca2ad30e4c945c7b27741217bbcf92b1937442c7c703ccf408784518c73aa6f13df3e84ab121de80f7636bdffaa0545ada17aa5d65,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,586,2
1adbbd0a073ea261a665f53ee000152ffe3b68f2130c5af9f38ada9119331312ba5ef8ec6abfa2db44cf991283c8828ebb9757feb838ddfd5b0e9fef331b142c,TURNING,INJURY AND / OR TOW DUE TO CRASH,4714,2
5b0b3cd3f76811952d46e274120776dc7e4a1bf894a17bb5178dd9438105236831b75f44a8b06bf75b98556df068d088fbff637579012447471b06559a11259b,REAR TO FRONT,NO INJURY / DRIVE AWAY,135,2
25ed781b49003ad4c5fd0780892abd341102bf6b9d6f8a11296ab8e04ef85ca45c531a62005d696add2e13bddb624040d9ec5ef1f0d5e6d9475f634949441ea9,FIXED OBJECT,NO INJURY / DRIVE AWAY,1076,1
d1103f6520289ba1d7847144d5eaa6975c54baa09f69d8abcea565dabdb9946f2b58f35c23dbccaff60baeba75cf2fc81d826cbe3fa62552550f0d2fa8ad90ba,REAR END,NO INJURY / DRIVE AWAY,214,2
8e882dc497634fff13ab428dc1b4f2c7905e6e88d1d53d3a5b933b06fc458901a47c9e8e15db5d54b901b40fe7390d493ea21bc853cb62fa9c8d0cc627483f8b,ANGLE,NO INJURY / DRIVE AWAY,3820,2
6fac3f68fe19b0f32d50252d1700544c00c8d77732962a49633c0078507b33b3e111a9e37d62b08f688abed0b8ac08a1442c7c27da17c9c5d8772da99da6de08,ANGLE,INJURY AND / OR TOW DUE TO CRASH,1837,2
6975cde43ded6b285648e82a9260c47d598d757eca37d9fc063f242fcf0a5ffc21c83084ce3853e8451c01cc7404aeb46b09ed76ca4370fbc2be5aa016007e14,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4377,2
e998b95f9fa84f83d72030c708739feceee970a1a37330a89cbbccb4b68c2e4b204bf3c0cf0a695626891031249e259f6193da064febda62c4749fd8b8fb5746,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,755,2
690673005983614720677f6f2efe0db3d3bc90387b4e3fca25d486b60a0af625965eff3dcc698e5a6057429e07b1e42e456dd1416ee7fdee480e5171a8440180,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,4874,2
b50205093ba7032a93e20edb4ab737f0f5bb6859e0ff94a1b0cc1020f6af6efa68eeae56e8643fa864ba6cc9ff263e59afa26708971dc7bcca21c88261cfdeb0,ANGLE,NO INJURY / DRIVE AWAY,1995,2
5bf5e73445af614ef0d3a0967ed0fbeca3e60809f43b72766450088f33eb9217ebed69ea3a1188852b722289b0df226f7c00c38892412607bed330fed48eeb76,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,113,2
d6223303f61943f95cf8f288591abdb5aed671ca895081fd00d8295e4c591ef27990e8b34b77f30226a0195d0aa0f00f4f51ac8e960b909c08a9c6e35e66ddd7,ANGLE,INJURY AND / OR TOW DUE TO CRASH,1847,3
cbe52db07f8fec957180ffc2476ff7f39b7c900f98a8988e720f86b3d20303cb1fec74b489b25135a0fc808ca7f6099d289ccd8ee2a57639e4836e38be03cf41,REAR END,NO INJURY / DRIVE AWAY,3251,3
dd670feed40f14cfaaea303e10f85abee78dbfa37472c14bc2492ddea3c8fea2a45dc95ceea1b24e666fa31c531dc982068dde95a75e4200f8ddd70a10155315,REAR END,NO INJURY / DRIVE AWAY,3972,2
869db640d1623a6e1b0b28d13015db263fb34499724e08a93e0909211bf67a87ee8494d7acd60637c50253da32ae8152f295c0f0167ee702afc0235614098a0e,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2460,2
397e209fdb0f7589c719f71454aabb3a9e2455a72488704557815d764f2f21869163d34d2beb906f9c328de53dfc6003043765af0e45e699fd6fb48cfff5946f,TURNING,INJURY AND / OR TOW DUE TO CRASH,2514,2
131cee4d3c26c6dd107fa9262ce863b1190f2677ca098793f3e0dfb4b62ca54c5acd9cc3dbf7a81713cbdc6bfab182fd120ba70f98b455f7d8f1cd7926f7a48f,ANGLE,NO INJURY / DRIVE AWAY,2984,2
827dd002a3fe6ca0c6f70bfe5568b7835d43b556bfe4a1ad3015f7200a000e8272939f0a719c8238ca698f41d7797580b0b26376fd9f0a74d8710896fbe2d5c0,REAR END,NO INJURY / DRIVE AWAY,2055,2
22d43d89a98a8453861f97410961b73278d3a2ad4a652ffb8114a203f36c387dd172f40d99c74089ffb83bf0bee77d57bcf96c9fdf16ad9f52ab7d7947007f31,FIXED OBJECT,INJURY AND / OR TOW DUE TO CRASH,3564,1
c33ed5d92bec5344547ab9f55fea0c2fef6a5db01e695a04c5842cd43b333e2f5df7f260d604f4477ddfe56c144cf284fab5114f480398b55652f00455b0c9b7,REAR END,INJURY AND / OR TOW DUE TO CRASH,3484,2
f7336aacc1f766d003341ba945c33f83d3c98ab6ced9d3186de43ee8d89bd918b433969a4b8c2c11ae3f96f2767a51cb4700b78977bfe3e67b16eefffa503bc0,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,3304,2
0d9043e12b57d205b90f8821aa73fbd8be89895d00403a08be4573b4a596d4fe07c62f18200d337bcc0355a70880bb1820bf597c15d6cb0f82254f956f7ce23c,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2099,2
844d4ef8cd32561cd10c9b8411cc25f1227f8cb0c825d1fd808ad1285ed0923d820d7bbf6ff05c188e774e3eae15e192253180ceaba04ca876faa5477d310f56,REAR END,NO INJURY / DRIVE AWAY,3099,2
2a77cb858ceb4ddedc5f0bfb4aa7c08b8737ef370b945bca8d6197beedc91113a012eb847300f7b1161de831919057763413e4e9de62689876e0f0a3fdb8dc9e,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4330,2
77f67640196c7e68e2736f2e61b56397de91cc0e8a1d3836856fcf9a8e3dd2e20d85218750c3a0963d0d6361a79fd8dee6657e2104ab201afb89c0a8b54cf906,TURNING,NO INJURY / DRIVE AWAY,3110,2
76a4f819db1839c097a87907661816c209cf3468799d44cfdeeef71136f544425806da426c5ed32343d218ba209802ed5e6b559cfc84d1adcd798843cfcbbe2c,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1326,2
def5b3315f294f4dbf218885c94ff3ad510204fedc39d6ca2cd08cb8172ba152df49e32689791000fd980439786f361ce789557dcd61724bf8ca954f88e8c987,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,3741,2
cab9c88d13b8c67c88b1518bad9e935af7a803401096f5634c1eaa9aa68ee57d96170388fda9268fd40e6348ae3ac7f789d08291028c80fdfdf6cdf43f9564c6,REAR END,NO INJURY / DRIVE AWAY,4123,2
a7e1509f0e407eea3cf6ee335c73e9d661ba37a7219610dbb3ef836b4acefae1a984866929f406a5f03ba9eb475850cb9225801433c5c78217e4d6ad78b8df0a,REAR END,NO INJURY / DRIVE AWAY,3705,2
5a4a17c84b741de44539a6e4bd2af52974dddc8a266c85197e5bea91391b5b4ad0fc9a1e0f46eb95f09fcd12f0967032deeb3f3a5853e1371daaea3ae4825489,REAR END,NO INJURY / DRIVE AWAY,1020,2
e6ba4df0c5102c9c0e2fdec90495b8605bd0cbe07778f64f4509ff1b9458f408950fbe2dda52e1553d37cd1a284879d4605125ffc6a90cc199dcb668eae0cbd8,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4073,2
8a7a1e92561b31eb89fcde33c2b6cbfe4794e9bd10e016d194f3dbbc2c64e38e5e87cd22fe0dccc9c51b6b777b8164d8944ac29dfe86ec54ae27330a0f04a9e8,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4270,2
ae6c05a6cf3d7fe65a437d89ca78e4d03d86220ad7cbda19949a4720baee850e48e7c2c55795c4746471568295aef9c87f1dae47930f4599f4fa98352a9a60de,REAR END,NO INJURY / DRIVE AWAY,4167,2
df765930df535a9122f5d52202b6c1cc01388e6fc056fbf6beef2acbf3503592afc6c81d420b68baacd9f48e4169e744e185cf2d00f28d6eafb64ec271230600,REAR END,NO INJURY / DRIVE AWAY,1912,2
cc67808abab769499db1199a53c2c1b99af4e6ed839c444e12f970e681a6a635ebab2a98ec03cf139c17bb2f1e244755e000b159f825b5eb4a1bc55ed723d419,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,612,2
d7e1573193ea8d757924745adb83aed27dd004b98aeaa9cfc4bb904071d965f27368149266afb0bee273e38f233111dfec68e2a6d7584a48312ab822787c74e0,TURNING,NO INJURY / DRIVE AWAY,2706,2
68cdd3d8635947dfd355cf6c2668a10f5bf2332ad66d64821bc1da3070f1a3d21388c87d4eb9ce689e12746d72c9f01fe31a392c8f16b60c290a19d9796c0ac9,ANGLE,INJURY AND / OR TOW DUE TO CRASH,3163,6
22223546c69caf91b113ee367ea7a9e26b70330429cbec5b59bb23068917b6a2c1aefb2c6fec862395c281d43445e0d43504a4dca97de1f64ab6782a9e10c494,FIXED OBJECT,INJURY AND / OR TOW DUE TO CRASH,2878,1
f72fa4f28ee380ada8c573d6a0627205baf3f3082b1d87a73b449e313006afa501af6e4402a2b21fc24ee4795c8c552f21e2fd174850d5c9b8693c2e3f1d04c2,SIDESWIPE SAME DIRECTION,INJURY AND / OR TOW DUE TO CRASH,4708,2
2dbeaae48b8c5c0d1ca38e77e8b4ace6f189ce85a21eb376a739e5b3335fec348f299fe4dd69da7569747b095b34c8b1aa42fef3143cfc2aec99b14f09c61b02,FIXED OBJECT,INJURY AND / OR TOW DUE TO CRASH,3742,1
e90191383cae36eb5c2c0f643a34518a08cc0fa22964f08739ec8fdf36e39e3343a8738a16527ab7f9445a229a18e4c880a3c3668dfe016621bd330adda06d29,FIXED OBJECT,INJURY AND / OR TOW DUE TO CRASH,2452,1
0bbfb237ffaa8cd43f5551f26bdbb94a25474f797f1ff133e4357dd514f02b37cf490494a523ee9bca52df082c364ea0d5bd2fff6339a445ed9e5de5eebf5024,REAR END,NO INJURY / DRIVE AWAY,4876,2
abffbf59cd6eb2a054ac64c4c528f3ae04d9f2d12571caaa66f4e8ce11df1d79d12d92cafbc78913f89478de0cc40058d9403a30ca78b95052c070f6c2a53d99,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4872,2
7bf7fc2e19ac7960ba845a8e41bc9afdfa766b2a2e156edea4af22cdc8730a3a98f8c075134843dd57f0ee6b945e6b5797ebf741ba3e0f091f96afb2725cc091,TURNING,INJURY AND / OR TOW DUE TO CRASH,4657,2
910462730fca4360f7ff5d97319dfb73397c701c7577691081c752475db81025a09b3f017b3d6b5c03c4ed59b71874dc752903bf5e509c358352010a058de8a8,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,3151,3
23cd937352fb10641135b567f047baac10d68db715f093fa5c1802abd2cc0368887fd7fc5780e5587850e683e0a98922bca74e24c7e84f47397de6c7713c4bb8,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,3879,2
db6bf605d9aa8022ad3f70e5a972ead199151b98de8654f67b331e2097c1c71d725fef0f8cb804c758a9b75deca7e496135d001bb9959b9a1dea43fea4b636cb,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4395,2
40e7979480551fcbf3aa6b7774e2e9e07579548b268a8120ddcf30fbb2f210d1a811916f2e24972fa3ebc683a114ac48ea7d4956d70c03e91a6d6ae5d899db46,TURNING,NO INJURY / DRIVE AWAY,4763,2
1d1fabc119a40d946b6316959bb532c068778ab8825f3bf7538d8a0816685df68964a84195ee26e18c7183a17cb27c46c599f9099856f43268fab0164f07500b,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1449,2
5b1d3fc45a09b8c2beb72e3b4a08afe93c058bfcfcdfcf3164c3b504e308a7c3d67ea4ef54fbd14aae5ca6e3678557aff8e891e35e4e2e99d2d3a3dda4388a09,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,4577,2
19d1d8135919b04ead1cb27ab2f62ff11eea95caa5a931ca82192a878b412b81861dad3b39db125f2219276b7b63ae4e156dd5b759e29e06b926e1547e514b6e,REAR END,INJURY AND / OR TOW DUE TO CRASH,4844,2
833ae9d83f58dd759cb56599655464ce968f04a3342461a0b72036bd3b649dbff4ecdb521733662a54413f01abd98e8b7ed1c07a27095b9e583e8509167a03ec,REAR END,INJURY AND / OR TOW DUE TO CRASH,3012,2
0e259e2f3cb0b3c3f8c026dbc3abacdeef0ea6713065b85977cad4f4082f83b8ce612091183d398da93f406e95e63bd164b3e0f687494ff3ef97e3da5fa82631,FIXED OBJECT,NO INJURY / DRIVE AWAY,3191,2
46d7bd606e3400c2f9186fd9d982035cbea448e602380f36bccd02a4aa0d2602c762a038a40afe2bb02e5b6b25d50bc83e23a3354b56cc2d0aa45131af43feaf,ANGLE,INJURY AND / OR TOW DUE TO CRASH,4274,2
6ee331dc89f87916a405c951ae4272c91dbc90e1df03583c6109968c9901920ce198ba1a490b8e728f1c5f52c966fb85d68c0df05972e6851bdc96564fb95067,REAR END,INJURY AND / OR TOW DUE TO CRASH,3318,2
8085b1661ab2f967457ff6625bb458a727c1384d69bf06e10207ccd6a0fc54b18211824ab03960157c65126da1d4988e803ea45e4c8b166d2a1d14776eb5d23f,REAR END,NO INJURY / DRIVE AWAY,1773,2
77cd8a2ce5fb295de5daa5a0f16b79e753a7c412dac090236872888d0c863c44a9f16e8b20ef65c0cc411ada5f20974a2628906bce4233f321cf713656144e51,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,335,2
74e8cab8afa0bc3d6109d4ed30d8ff6c5ad06e42b41b6cf5bbf609abc8a920babceeeca938520e63b7b331e597f929fed832816ec365364274f09021c1b0bdc2,SIDESWIPE OPPOSITE DIRECTION,NO INJURY / DRIVE AWAY,199,2
6d63c5a8197af4cf586d1310b612a57fa4aabbbadba654b82f1b24f1ec5a1b9fbaddcb6c8198d9c8c9770c1195bb4a53cef7bb62929ca24b144c4a99d275ce36,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1845,2
e691ef900e73f1af5d027de3b02bdc79676d97d43cd4ed02776385e30931cf69125e4553947052dd746563eb80583162110a58d94b7308034a18bda8a0f26f9b,TURNING,NO INJURY / DRIVE AWAY,1959,2
21917cc3ca597e109dea25f12fb4ac60ae0dc40027a96e6857356c6d87ba6cfb8d7727f361d93fe0b5f245ba15bec1377d116a81a9a28a4d48b7a9f78ed5464f,TURNING,NO INJURY / DRIVE AWAY,3603,2
a2fcd2b45eacda33bc9b35752b1cdc1902e3bed7be376fb5662ca7a0ce9ead0c1df863edf27f2ad28bdae9ccf46235b9d6a205ca9d159c3425c92b0212c5dc36,REAR END,NO INJURY / DRIVE AWAY,1855,2
522f6960802ec1a1f506be86e8e7c77d317e83f99a3c266e52f2ce562ac030dccf1d5d2fb22214b975c01afd2e7bc51550aba58ecd5ce2d5adde6dc764bf47fd,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,1651,2
0facae16540f7a2406450c2afea8a970e12a1e80d813811aa8037c50772834263b619a1844fc1b1e1301d74c88515a711c347afc71cf93c0122655a24c55d6ec,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,921,2
adfbc101d94d12b7437efa4665536d122923c3157a9e8e7bb71e7b253a4f5d0b0b503d8cf241b511c3aa4cca76507c38356a97b6077f5176d577fc9cb2dd3b20,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,3851,2
5848e53b6b9bd3b6c28b5ddfb00269bd1628f6a71a99dcc3e415ea8534dc60fe93bcc05c1321a3f2239a3823a837fe89e6a983fef663972f858ac90c9274fa3c,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,4386,2
18a99b8ecd5be893815916bee710957c59fe4570bab4abd3c9f79cc062092817d71ce3c2143dc60b9ee307789c868b2a5137b5312f8ecb3a36b619e918dd4d63,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,4069,5
7acc49f185f062dca37dd558c519827907a06ab2357fc83f09c6fad8f22ee7dea9701a0199b669347a04329c4f63dcd6b3d38d7d1de6d760185b37e5a98377fc,ANGLE,NO INJURY / DRIVE AWAY,2361,2
a04582e579d9655ec567b928829d9c5b67aac29e4d799553ac1f9e4c94ef76d49c0463c5872cd896fbe1a12438fdf2d84e43baaf24d350e6e62d85f04919c5c7,ANGLE,NO INJURY / DRIVE AWAY,775,2
05c1edcac3a02b79c7fd6a4f3e02020e0a1bbebb1ff9cec396bb18427ab50af75a415d5772fed33cd5ca2020c0c60814c01e1609059a573dea97bec8538c3024,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,3690,3
e5969884ca142de1d11ab8a13ca9e4aca8d0a7bd187c4ad4d630382f1aa928d20318d4f8c06687b80802c242557e409a1ffed1b28195ca268d5d01ea08b17b7a,TURNING,NO INJURY / DRIVE AWAY,4426,2
177c718d510e970a6306bf3eacbd59fb57dfb1eaaf23eee29c3fcc5128e5191bd4aba54dff4374a2fc9c066126c94666413a1971e72f1289489d3bc26d311b7e,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,790,2
b5037d2a237efcdd655b0bbb4e5ba059bcad7799707c05f93691af7965bfc6b3c43d555a6137d8490a60df47cdefe0ff9de5e38cb695fc7e8add5d37490e378d,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,3865,2
328111e20d6ac9a65899bd11eaeca80b726d7bc4ba85713dbb986341a53eb3a3e4202ddd7ccd81c9c961c12da375ab8388e180ec05c390ad87db9eb3f73b41b6,REAR END,NO INJURY / DRIVE AWAY,2433,2
