crashUnitID,crashID,vehicleID,damageID,crashDate,unitNumber,unitType,numPassengers,vehicleMake,vehicleModel,licencePlateState,vehicleYear,vehicleDefect,vehicleType,vehicleUse,travelDirection,maneuver,occupantCount
1777490,8f1cc5686e7841095a57e69dc7c09a4eec7960cc0b924e3ef4079205d2eb13cb90060134f2d73010c9116117606fdcf76e3728476ac8e1107e77a374425e5861,1692648,1491,03/14/2024 06:00:00 PM,2,DRIVER,,VOLKSWAGEN,TIGUAN,IL,2021,UNKNOWN,PASSENGER,UNKNOWN/NA,E,STRAIGHT AHEAD,1
1777491,8f1cc5686e7841095a57e69dc7c09a4eec7960cc0b924e3ef4079205d2eb13cb90060134f2d73010c9116117606fdcf76e3728476ac8e1107e77a374425e5861,1692655,1491,03/14/2024 06:00:00 PM,3,DRIVER,,FORD,ESCAPE,IN,,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,E,SLOW/STOP IN TRAFFIC,1
1778173,7894b417755f705df6ef16f29c73bd1d5a5904a111717c05f494de5f1b05bf3675de29b77d2f99f3b43d9efa9e8515eb319cdbc6f4271d9985b576061d1c3357,1693287,1206,03/15/2024 06:00:00 PM,1,DRIVER,,BMW,330I,,2013,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1778174,7894b417755f705df6ef16f29c73bd1d5a5904a111717c05f494de5f1b05bf3675de29b77d2f99f3b43d9efa9e8515eb319cdbc6f4271d9985b576061d1c3357,1693290,1206,03/15/2024 06:00:00 PM,2,DRIVER,,TOYOTA,RAV4,,2016,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,SLOW/STOP IN TRAFFIC,1
1778262,7ae75e70cba670c0387614972eb3d97ea64c93a9399f9168db933fab7a25fe4b3ef47306b353dfcd78f4f4da0360d3675e86df0d1bd7eddcb517d710ae9efc2c,1693379,1101,03/15/2024 08:10:00 PM,1,DRIVER,,CHRYSLER,200,IL,2015,WINDOWS,PASSENGER,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1778925,a946ec9e572a2ae13535e8aa9f38f0e6e8761ce24ebf339f6baf66c1e20f4a4f40ccf85189903969b878a7da85d1d6e18f1734449ad10342233dbf6c003a752c,1694004,1374,03/16/2024 06:30:00 PM,1,DRIVER,,HONDA,CR-V,IL,2009,UNKNOWN,PASSENGER,UNKNOWN/NA,N,CHANGING LANES,1
1778926,a946ec9e572a2ae13535e8aa9f38f0e6e8761ce24ebf339f6baf66c1e20f4a4f40ccf85189903969b878a7da85d1d6e18f1734449ad10342233dbf6c003a752c,1694000,1374,03/16/2024 06:30:00 PM,2,DRIVER,1,CHEVROLET,CRUZE,IL,2017,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,2
1779174,04f8b57f7c15da8eda519e44845e75f6f38eb28832e6d82ba14bd708b2c5a5a447dd70f07b566d69535e6ec97456a939e5b3326b844ae7dcabe446043089766f,1694249,1403,03/17/2024 04:59:00 AM,1,DRIVER,,FORD,F150,,,UNKNOWN,PICKUP,UNKNOWN/NA,W,UNKNOWN/NA,1
1779175,04f8b57f7c15da8eda519e44845e75f6f38eb28832e6d82ba14bd708b2c5a5a447dd70f07b566d69535e6ec97456a939e5b3326b844ae7dcabe446043089766f,1694253,1403,03/17/2024 04:59:00 AM,2,PARKED,,FORD,FUSION,IL,2018,NONE,PASSENGER,PERSONAL,E,PARKED,0
1779499,e6ba4df0c5102c9c0e2fdec90495b8605bd0cbe07778f64f4509ff1b9458f408950fbe2dda52e1553d37cd1a284879d4605125ffc6a90cc199dcb668eae0cbd8,1694552,1329,03/17/2024 12:00:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,NONE,PASSENGER,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1779500,e6ba4df0c5102c9c0e2fdec90495b8605bd0cbe07778f64f4509ff1b9458f408950fbe2dda52e1553d37cd1a284879d4605125ffc6a90cc199dcb668eae0cbd8,1694558,1329,03/17/2024 12:00:00 PM,2,PARKED,,INFINITI,G35,IL,2005,NONE,PASSENGER,PERSONAL,UNKNOWN,PARKED,0
1780170,6975cde43ded6b285648e82a9260c47d598d757eca37d9fc063f242fcf0a5ffc21c83084ce3853e8451c01cc7404aeb46b09ed76ca4370fbc2be5aa016007e14,1695207,1305,03/14/2024 06:00:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1780171,6975cde43ded6b285648e82a9260c47d598d757eca37d9fc063f242fcf0a5ffc21c83084ce3853e8451c01cc7404aeb46b09ed76ca4370fbc2be5aa016007e14,1695190,1305,03/14/2024 06:00:00 AM,2,PARKED,,FORD,BRONCO / BRONCO II,IL,2023,NONE,PASSENGER,NOT IN USE,UNKNOWN,PARKED,0
1781156,a7ed2fbe18b45c6abfe761ffddde65a91e7c502c7767bace876f0be9fb68f9a78277a3d85b793e5d91be0ca68f552a71ada87e938d3c4a0ceea2cfed9021c923,1696147,1434,03/19/2024 06:00:00 PM,1,DRIVER,,NISSAN,MURANO,IL,2010,UNKNOWN,PASSENGER,PERSONAL,UNKNOWN,UNKNOWN/NA,1
1781157,a7ed2fbe18b45c6abfe761ffddde65a91e7c502c7767bace876f0be9fb68f9a78277a3d85b793e5d91be0ca68f552a71ada87e938d3c4a0ceea2cfed9021c923,1696154,1434,03/19/2024 06:00:00 PM,2,DRIVER,,FORD,FUSION,IL,2019,UNKNOWN,PASSENGER,PERSONAL,UNKNOWN,OTHER,1
1781512,07626f6d0de125d6c0d11de5a03b2243c833ad79be3ace1d2a499b543a67f4bf22729ebdb7479e086f0876424ac606afef5604bb617c5f8e8e036753ab6aa426,1696495,1484,03/20/2024 12:20:00 PM,1,DRIVER,,NEW FLYER,OTHER (EXPLAIN IN NARRATIVE),IL,2006,UNKNOWN,BUS OVER 15 PASS.,CTA,E,TURNING RIGHT,1
1781513,07626f6d0de125d6c0d11de5a03b2243c833ad79be3ace1d2a499b543a67f4bf22729ebdb7479e086f0876424ac606afef5604bb617c5f8e8e036753ab6aa426,1696498,1484,03/20/2024 12:20:00 PM,2,PARKED,,LINCOLN,CONTINENTAL,IL,2017,NONE,PASSENGER,NOT IN USE,UNKNOWN,PARKED,0
1781699,3759bfd0f7d4fd22bda0c7810ae7c41fccf48f5fdd1be5f2a6757817b90e29d95bad75a7838844e97c34e69c95fc1996a84610af70d8912b44b5ef58e3a594a3,1696668,1408,03/19/2024 07:45:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,STRAIGHT AHEAD,1
1781700,3759bfd0f7d4fd22bda0c7810ae7c41fccf48f5fdd1be5f2a6757817b90e29d95bad75a7838844e97c34e69c95fc1996a84610af70d8912b44b5ef58e3a594a3,1696675,1408,03/19/2024 07:45:00 AM,2,PARKED,,SATURN,VUE,IL,2005,NONE,PASSENGER,NOT IN USE,S,PARKED,0
1782066,76a752fc9173d30e56e4b2a820c714cec348714af17f19034943b03e2aa7650e0005eae305104b508e84b31e42f3585bd4e396f448c25ea1be32b14907ed8c5f,1697047,1405,03/21/2024 09:30:00 AM,1,DRIVER,,"HACKNEY & SONS, INC,","HACKNEY & SONS, INC,",IL,2000,NONE,TRACTOR W/ SEMI-TRAILER,OTHER,W,BACKING,1
1782067,76a752fc9173d30e56e4b2a820c714cec348714af17f19034943b03e2aa7650e0005eae305104b508e84b31e42f3585bd4e396f448c25ea1be32b14907ed8c5f,1697050,1405,03/21/2024 09:30:00 AM,2,PARKED,,FORD,OTHER (EXPLAIN IN NARRATIVE),IL,2014,UNKNOWN,PASSENGER,NOT IN USE,W,PARKED,0
1782083,665532a55349efe79a837e0cc97af3322e36a8409d2163798136ab703c6c0128ef07d14032963f25ff09cbf0a0ea26c075c920059b48b494c8b406250d2574e4,1697062,1072,03/21/2024 07:59:00 AM,1,DRIVER,,TOYOTA,COROLLA,IL,2010,NONE,PASSENGER,PERSONAL,N,PASSING/OVERTAKING,1
1782084,665532a55349efe79a837e0cc97af3322e36a8409d2163798136ab703c6c0128ef07d14032963f25ff09cbf0a0ea26c075c920059b48b494c8b406250d2574e4,1697065,1072,03/21/2024 07:59:00 AM,2,DRIVER,,ACURA,RLX,IL,2010,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1782318,3517499de74a73fd693fd7c54d84a3a77eb34b7962b82a230e8d5ec214ba906b1ecb36d09b2ed5ffb7b536ced37b2a0e6487c2beab29a235ef18efc196c6dd77,1697274,1449,03/21/2024 01:30:00 PM,1,DRIVER,,TOYOTA,HIGHLANDER,IL,2019,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,BACKING,1
1782319,3517499de74a73fd693fd7c54d84a3a77eb34b7962b82a230e8d5ec214ba906b1ecb36d09b2ed5ffb7b536ced37b2a0e6487c2beab29a235ef18efc196c6dd77,1697312,1449,03/21/2024 01:30:00 PM,2,DRIVER,,HYUNDAI,TUCSON,IL,2013,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,N,UNKNOWN/NA,1
1782598,45cff8eae710b49de34dff3d19aec0bba94c7a858b6865c26c367e08fba677a3eb76a6052972a4649e64e5a8ca6b7c9df048127c9682b394894b7053335fed61,1697550,1182,03/21/2024 03:30:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),XX,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1782599,45cff8eae710b49de34dff3d19aec0bba94c7a858b6865c26c367e08fba677a3eb76a6052972a4649e64e5a8ca6b7c9df048127c9682b394894b7053335fed61,1697552,1182,03/21/2024 03:30:00 PM,2,PARKED,,SUBARU,LEGACY,IL,2018,UNKNOWN,SPORT UTILITY VEHICLE (SUV),NOT IN USE,N,PARKED,0
1782711,9b8c70973b6080eb779a8074f435f33daf0a2f707cbc533b228041045e8acc05622aa1169e32c1470aaa87022f887ddb536348936c2ea6fff792972abc897601,1697668,1043,03/21/2024 05:30:00 PM,1,DRIVER,,TOYOTA,COROLLA,,2021,UNKNOWN,PASSENGER,UNKNOWN/NA,S,ENTERING TRAFFIC LANE FROM PARKING,1
1782712,9b8c70973b6080eb779a8074f435f33daf0a2f707cbc533b228041045e8acc05622aa1169e32c1470aaa87022f887ddb536348936c2ea6fff792972abc897601,1697677,1043,03/21/2024 05:30:00 PM,2,DRIVER,,CHEVROLET,CAMARO,IL,2013,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1782937,e2d992120803d7d38a1e8b473747a49574bbf4ec0a4e0180049cb4c7728e20038c9114c1239fb07b495e6c8f4bc447734791444aac35563ab5f04fc5d88f1cfc,1697871,1231,03/22/2024 04:20:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,PASSENGER,PERSONAL,UNKNOWN,BACKING,1
1782938,e2d992120803d7d38a1e8b473747a49574bbf4ec0a4e0180049cb4c7728e20038c9114c1239fb07b495e6c8f4bc447734791444aac35563ab5f04fc5d88f1cfc,1697874,1231,03/22/2024 04:20:00 PM,2,PARKED,,CHRYSLER,TOWN & COUNTRY,IL,2011,UNKNOWN,PASSENGER,NOT IN USE,UNKNOWN,PARKED,0
1783152,c18d3a9079bac05959f01140bd1941232d0c23627640a009fe2f9b6773f31557bc6284e7be83a51aaa49578e5954f96dce508f42477512eb5d400f0eceb88cd3,,1058,03/23/2024 12:05:00 AM,1,BICYCLE,,,,,,,,,,,
1783153,c18d3a9079bac05959f01140bd1941232d0c23627640a009fe2f9b6773f31557bc6284e7be83a51aaa49578e5954f96dce508f42477512eb5d400f0eceb88cd3,1698087,1058,03/23/2024 12:05:00 AM,2,DRIVER,,HONDA,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,PASSENGER,UNKNOWN/NA,N,STRAIGHT AHEAD,1
1783453,c5246f5f42beed12a854cd46d9bfcf543ac4ffe745b77ff743533d0af9784c95405e29ee5d30541fa0b800b510113cd703572dfad33996d67f67dc40ae220e36,1698383,1392,03/22/2024 01:30:00 PM,1,DRIVER,,BMW,5 SERIES,IL,2015,UNKNOWN,PASSENGER,UNKNOWN/NA,S,PASSING/OVERTAKING,1
1783454,c5246f5f42beed12a854cd46d9bfcf543ac4ffe745b77ff743533d0af9784c95405e29ee5d30541fa0b800b510113cd703572dfad33996d67f67dc40ae220e36,1698390,1392,03/22/2024 01:30:00 PM,2,DRIVER,,BLUEBIRD INTERNATIONAL,OTHER (EXPLAIN IN NARRATIVE),IL,2015,UNKNOWN,TRUCK - SINGLE UNIT,OTHER,S,STRAIGHT AHEAD,1
1783736,2262d038140c0dd0069889d9c21949070424a7d60a178ff3f39bb3c2f8a0589d2d177e53ae2f693b23ca81153c173edb3bbaa75774136b926d1e034931945389,1698654,1243,03/23/2024 11:30:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1783737,2262d038140c0dd0069889d9c21949070424a7d60a178ff3f39bb3c2f8a0589d2d177e53ae2f693b23ca81153c173edb3bbaa75774136b926d1e034931945389,1698655,1243,03/23/2024 11:30:00 PM,2,DRIVER,,HONDA,PASSPORT,IL,2021,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,STRAIGHT AHEAD,1
1783787,18a99b8ecd5be893815916bee710957c59fe4570bab4abd3c9f79cc062092817d71ce3c2143dc60b9ee307789c868b2a5137b5312f8ecb3a36b619e918dd4d63,1698701,1365,03/24/2024 02:24:00 AM,1,DRIVER,,CHEVROLET,SILVERADO,IL,2014,STEERING,PICKUP,PERSONAL,N,STRAIGHT AHEAD,1
1783788,18a99b8ecd5be893815916bee710957c59fe4570bab4abd3c9f79cc062092817d71ce3c2143dc60b9ee307789c868b2a5137b5312f8ecb3a36b619e918dd4d63,1698703,1365,03/24/2024 02:24:00 AM,2,PARKED,,JEEP,CHEROKEE,IL,2016,UNKNOWN,SPORT UTILITY VEHICLE (SUV),NOT IN USE,N,PARKED,0
1783789,18a99b8ecd5be893815916bee710957c59fe4570bab4abd3c9f79cc062092817d71ce3c2143dc60b9ee307789c868b2a5137b5312f8ecb3a36b619e918dd4d63,1698705,1365,03/24/2024 02:24:00 AM,3,PARKED,,HONDA,PILOT,IL,2015,UNKNOWN,SPORT UTILITY VEHICLE (SUV),NOT IN USE,N,PARKED,0
1783790,18a99b8ecd5be893815916bee710957c59fe4570bab4abd3c9f79cc062092817d71ce3c2143dc60b9ee307789c868b2a5137b5312f8ecb3a36b619e918dd4d63,1698707,1365,03/24/2024 02:24:00 AM,4,PARKED,,NISSAN,SENTRA,IL,2005,UNKNOWN,PASSENGER,NOT IN USE,N,PARKED,0
1783791,18a99b8ecd5be893815916bee710957c59fe4570bab4abd3c9f79cc062092817d71ce3c2143dc60b9ee307789c868b2a5137b5312f8ecb3a36b619e918dd4d63,1698710,1365,03/24/2024 02:24:00 AM,5,PARKED,,LEXUS,RX,IL,2005,UNKNOWN,SPORT UTILITY VEHICLE (SUV),NOT IN USE,N,PARKED,0
1783955,cc67808abab769499db1199a53c2c1b99af4e6ed839c444e12f970e681a6a635ebab2a98ec03cf139c17bb2f1e244755e000b159f825b5eb4a1bc55ed723d419,1698872,1333,03/24/2024 12:00:00 PM,1,DRIVER,,GENERAL MOTORS CORPORATION (GMC),SIERRA,IL,2021,NONE,PICKUP,PERSONAL,E,OTHER,1
1783956,cc67808abab769499db1199a53c2c1b99af4e6ed839c444e12f970e681a6a635ebab2a98ec03cf139c17bb2f1e244755e000b159f825b5eb4a1bc55ed723d419,1698875,1333,03/24/2024 12:00:00 PM,2,DRIVER,2,BUICK,ENCLAVE,IL,2023,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,E,STRAIGHT AHEAD,3
1784571,4abfe4e3cf20c646f26696f5c45adbd0b59aa0752a9676c128cd19574eb678eba1c93f90641ffcd2a1559cc60e79ac07c72e5acb6bd96c1bc2cf37e929c03d91,1699469,1253,03/25/2024 10:30:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1784572,4abfe4e3cf20c646f26696f5c45adbd0b59aa0752a9676c128cd19574eb678eba1c93f90641ffcd2a1559cc60e79ac07c72e5acb6bd96c1bc2cf37e929c03d91,1699476,1253,03/25/2024 10:30:00 AM,2,PARKED,,NISSAN,SENTRA,IL,2005,NONE,PASSENGER,NOT IN USE,N,PARKED,0
1784625,2dbeaae48b8c5c0d1ca38e77e8b4ace6f189ce85a21eb376a739e5b3335fec348f299fe4dd69da7569747b095b34c8b1aa42fef3143cfc2aec99b14f09c61b02,1699533,1338,03/25/2024 04:10:00 PM,1,DRIVER,,DODGE,GRAND CARAVAN,IL,2006,NONE,VAN/MINI-VAN,PERSONAL,W,STRAIGHT AHEAD,1
1784810,8aad1dd173a509fe45fad26cd110a7aa2b4fda15d81770c37cb9fca4839e0c657e25895b8b7b4d863feb4a341420a14d913a5fb7a3c3e6b3700ac3a1e839df69,1699711,1373,03/21/2024 01:20:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),XX,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,S,STRAIGHT AHEAD,1
1784811,8aad1dd173a509fe45fad26cd110a7aa2b4fda15d81770c37cb9fca4839e0c657e25895b8b7b4d863feb4a341420a14d913a5fb7a3c3e6b3700ac3a1e839df69,1699713,1373,03/21/2024 01:20:00 AM,2,DRIVER,,HYUNDAI,OTHER (EXPLAIN IN NARRATIVE),IL,2011,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,STRAIGHT AHEAD,1
1785302,5ffd95a611121a3e81e1a6355d03ae038e062820362e1fd6c01f53b4c3fdc5695b6c808000f41a71ecd338272ab00bf3baa9649bf220562127329aee509e8543,,1248,03/26/2024 08:47:00 PM,1,PEDESTRIAN,,,,,,,,,,,
1785303,5ffd95a611121a3e81e1a6355d03ae038e062820362e1fd6c01f53b4c3fdc5695b6c808000f41a71ecd338272ab00bf3baa9649bf220562127329aee509e8543,1700172,1248,03/26/2024 08:47:00 PM,2,DRIVER,,TOYOTA,RAV4,IL,2018,NONE,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1786642,c6aba8215d94325c8ecc165686ded0623b84682a0d42ea86ec914291d4eb75f1b425badab99ac77ce536affade271d775af8c81f1a9bc76cfaad464690f8eee5,1701461,1138,03/29/2024 11:08:00 AM,1,DRIVER,2,CHEVROLET,TRAX,IL,2020,BRAKES,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,STRAIGHT AHEAD,3
1786643,c6aba8215d94325c8ecc165686ded0623b84682a0d42ea86ec914291d4eb75f1b425badab99ac77ce536affade271d775af8c81f1a9bc76cfaad464690f8eee5,1701472,1138,03/29/2024 11:08:00 AM,2,DRIVER,,VOLKSWAGEN,JETTA,IL,2024,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1787011,735b95e4743870400865c7289bfb608e0292eead4b0be6ac30b15ee8e1a3c9799de9803c9657ecfb7e7ca82193191e8194e723372cfee6960c81a401dee9d6be,1701819,1023,03/29/2024 09:30:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,W,UNKNOWN/NA,1
1787012,735b95e4743870400865c7289bfb608e0292eead4b0be6ac30b15ee8e1a3c9799de9803c9657ecfb7e7ca82193191e8194e723372cfee6960c81a401dee9d6be,1701824,1023,03/29/2024 09:30:00 PM,2,PARKED,,FORD,ESCAPE,IL,2019,UNKNOWN,SPORT UTILITY VEHICLE (SUV),NOT IN USE,W,PARKED,0
1787148,98759f9d61829781276a495d74e9b2e5af85b9f0ab02bf33a0cd1a2ca838e5474390fde5fcd3caca267a28ee353716381057309df9933dfeb62fcec4fc1be74d,1701936,1409,03/30/2024 04:08:00 AM,1,DRIVER,,HONDA,PILOT,,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,N,STRAIGHT AHEAD,1
1787149,98759f9d61829781276a495d74e9b2e5af85b9f0ab02bf33a0cd1a2ca838e5474390fde5fcd3caca267a28ee353716381057309df9933dfeb62fcec4fc1be74d,1701937,1409,03/30/2024 04:08:00 AM,2,DRIVER,1,TOYOTA,COROLLA,IL,2023,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,2
1787911,6d8900f241d366730bb5931a42d641d76874c95e3f7a91f626295c278712d637e82dd51235d71cacf0ab3ce0a156209b46392bf53d9a482a6b07d4439485bba4,1702686,1263,03/30/2024 04:30:00 PM,1,DRIVER,,BUICK,LESABRE,IL,2005,UNKNOWN,PASSENGER,UNKNOWN/NA,UNKNOWN,OTHER,1
1787912,6d8900f241d366730bb5931a42d641d76874c95e3f7a91f626295c278712d637e82dd51235d71cacf0ab3ce0a156209b46392bf53d9a482a6b07d4439485bba4,1702688,1263,03/30/2024 04:30:00 PM,2,PARKED,,MITSUBISHI,OUTLANDER,IL,2020,NONE,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,UNKNOWN,PARKED,0
1788239,2e000151109915c4e7aca4e04c98f352a110ba944524ea4ac12bebb1a36df565fd2ca796506ded01912240f610fd7da42e1ce51880ae62ec111841a14b655bf2,1703016,1076,04/01/2024 07:40:00 AM,1,DRIVER,,UNKNOWN,MOTORIZED,,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,S,UNKNOWN/NA,1
1788240,2e000151109915c4e7aca4e04c98f352a110ba944524ea4ac12bebb1a36df565fd2ca796506ded01912240f610fd7da42e1ce51880ae62ec111841a14b655bf2,1703012,1076,04/01/2024 07:40:00 AM,2,PARKED,,CHEVROLET,CRUZE,IL,2012,NONE,PASSENGER,PERSONAL,S,PARKED,0
1788413,193be4652dcf37804de3158412a272c571aa7bca00eb21f747b0e1e8ff131aca7a9294eab4ed17cf6c2b35faa9d43a6b5a7c0478c0698ac1d6d1342449e13ade,1703178,1210,03/30/2024 10:10:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,NONE,PASSENGER,UNKNOWN/NA,S,STRAIGHT AHEAD,1
1788414,193be4652dcf37804de3158412a272c571aa7bca00eb21f747b0e1e8ff131aca7a9294eab4ed17cf6c2b35faa9d43a6b5a7c0478c0698ac1d6d1342449e13ade,1703183,1210,03/30/2024 10:10:00 AM,2,PARKED,,FORD,FOCUS,IL,2012,NONE,PASSENGER,NOT IN USE,S,PARKED,0
1788630,a96403780d14d8ebe07fb0b370a9882bb8c14822656008de4de93a12ab4758c362f6e79f67e67f971376f6605b811b0302edda7b60ac44c28afe6d7975486b35,1703387,1054,04/01/2024 04:30:00 PM,1,DRIVER,,TOYOTA,COROLLA,IL,2022,UNKNOWN,PASSENGER,UNKNOWN/NA,S,STRAIGHT AHEAD,1
1788631,a96403780d14d8ebe07fb0b370a9882bb8c14822656008de4de93a12ab4758c362f6e79f67e67f971376f6605b811b0302edda7b60ac44c28afe6d7975486b35,1703391,1054,04/01/2024 04:30:00 PM,2,DRIVER,,HONDA,ODYSSEY,IL,2022,NONE,VAN/MINI-VAN,PERSONAL,S,STRAIGHT AHEAD,1
1788810,910462730fca4360f7ff5d97319dfb73397c701c7577691081c752475db81025a09b3f017b3d6b5c03c4ed59b71874dc752903bf5e509c358352010a058de8a8,1703558,1343,04/01/2024 07:00:00 PM,1,DRIVER,,NISSAN,SENTRA,NB,2022,NONE,PASSENGER,OTHER,N,STRAIGHT AHEAD,1
1788811,910462730fca4360f7ff5d97319dfb73397c701c7577691081c752475db81025a09b3f017b3d6b5c03c4ed59b71874dc752903bf5e509c358352010a058de8a8,1703565,1343,04/01/2024 07:00:00 PM,2,PARKED,,ACURA,CL,IL,2024,NONE,PASSENGER,PERSONAL,UNKNOWN,PARKED,0
1788812,910462730fca4360f7ff5d97319dfb73397c701c7577691081c752475db81025a09b3f017b3d6b5c03c4ed59b71874dc752903bf5e509c358352010a058de8a8,1703571,1343,04/01/2024 07:00:00 PM,3,PARKED,,FORD,ESCAPE,IL,2019,NONE,PASSENGER,PERSONAL,UNKNOWN,PARKED,0
1788875,8e882dc497634fff13ab428dc1b4f2c7905e6e88d1d53d3a5b933b06fc458901a47c9e8e15db5d54b901b40fe7390d493ea21bc853cb62fa9c8d0cc627483f8b,1703630,1303,04/01/2024 08:10:00 PM,1,DRIVER,,ACURA,TLX,IL,2005,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1788876,8e882dc497634fff13ab428dc1b4f2c7905e6e88d1d53d3a5b933b06fc458901a47c9e8e15db5d54b901b40fe7390d493ea21bc853cb62fa9c8d0cc627483f8b,1703633,1303,04/01/2024 08:10:00 PM,2,DRIVER,,TOYOTA,CAMRY,IL,2014,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1789113,a931fac363e353186bc947e3fb405f2523b4d6a84502f538cbd68e8acfb1ec9f02ef29b72c330b7047f8de3ae25bcb84b7fbd56d70e097dcd5e3ca0cae61fe35,1703858,1066,03/29/2024 07:00:00 PM,1,DRIVER,,UNKNOWN,MOTORIZED,,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1789114,a931fac363e353186bc947e3fb405f2523b4d6a84502f538cbd68e8acfb1ec9f02ef29b72c330b7047f8de3ae25bcb84b7fbd56d70e097dcd5e3ca0cae61fe35,1703859,1066,03/29/2024 07:00:00 PM,2,PARKED,,FORD,ESCAPE,PA,2018,NONE,PASSENGER,NOT IN USE,S,PARKED,0
1789254,0b4a3045a69609230c431760a32413fcb7e4653e525352c4fcd8ca745d0a67addc44b4756eddeff9d28131e01d7cc390f479bbed840b5296011db5f6d1ac1405,1703981,1477,04/02/2024 01:35:00 PM,1,DRIVER,,NISSAN,MAXIMA,,,UNKNOWN,PASSENGER,UNKNOWN/NA,N,STRAIGHT AHEAD,1
1789255,0b4a3045a69609230c431760a32413fcb7e4653e525352c4fcd8ca745d0a67addc44b4756eddeff9d28131e01d7cc390f479bbed840b5296011db5f6d1ac1405,1703982,1477,04/02/2024 01:35:00 PM,2,DRIVER,,TOYOTA,OTHER (EXPLAIN IN NARRATIVE),IL,2016,NONE,PICKUP,OTHER,N,SLOW/STOP IN TRAFFIC,1
1789256,0b4a3045a69609230c431760a32413fcb7e4653e525352c4fcd8ca745d0a67addc44b4756eddeff9d28131e01d7cc390f479bbed840b5296011db5f6d1ac1405,1703983,1477,04/02/2024 01:35:00 PM,3,DRIVER,,FORD,F150,IL,2023,NONE,PICKUP,PERSONAL,N,SLOW/STOP IN TRAFFIC,1
1790322,afe80f0341f12bb3b59ee0d5848832cf43d740324c5f7187dfe56509c31fe5f497b4e086865e79ad2b34007f96cba435b0e70538bd9a738c74ca492450b888e4,1705006,1188,04/03/2024 08:07:00 PM,1,DRIVER,,HONDA,CR-V,,2019,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1790323,afe80f0341f12bb3b59ee0d5848832cf43d740324c5f7187dfe56509c31fe5f497b4e086865e79ad2b34007f96cba435b0e70538bd9a738c74ca492450b888e4,1705008,1188,04/03/2024 08:07:00 PM,2,DRIVER,,BMW,OTHER (EXPLAIN IN NARRATIVE),IL,2024,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
